12+log(O/H),log(N/O),log(U),OII_3727,NeIII_3868,OIII_4363,HeI_4471,HeII_4686,OIII_5007,NII_5755,HeI_5876,SIII_6312,NII_6584,HeI_6678,"SII_6717,31",ArIII_7135,OII_7325,SIII_9069,source
8.7,-0.375,-2.25,0.9054,0.0816,0.004,0.0229,0.0,2.2675,0.0061,0.0596,0.0079,0.7894,0.0169,0.2115,0.1009,0.0093,0.2957,1
8.7,-0.375,-2.0,0.748,0.1095,0.0063,0.0229,0.0,2.9975,0.0051,0.0596,0.0093,0.5745,0.0169,0.16,0.1072,0.0086,0.3133,1
8.7,-0.375,-1.75,0.6114,0.142,0.0094,0.0229,0.0,3.7898,0.0043,0.0595,0.0107,0.4266,0.0169,0.1246,0.1123,0.0078,0.3221,1
8.7,-0.375,-1.5,0.5026,0.1797,0.0135,0.0228,0.0,4.6576,0.0037,0.0595,0.012,0.3275,0.0168,0.1008,0.1149,0.006,0.3198,1
8.8,-0.375,-4.0,0.1122,0.0,0.0,0.021,0.0,0.0016,0.0,0.0556,0.0,0.6845,0.0159,0.3792,0.0131,0.0,0.0259,1
8.8,-0.375,-3.75,0.1858,0.0,0.0,0.0219,0.0,0.006,0.0,0.0579,0.0,0.8828,0.0165,0.4185,0.0187,0.0,0.0435,1
8.8,-0.375,-3.5,0.3032,0.0017,0.0,0.0225,0.0,0.0242,0.0017,0.0593,0.0,1.1161,0.0169,0.4414,0.0265,0.0,0.0729,1
8.8,-0.375,-3.25,0.4901,0.0043,0.0,0.0228,0.0,0.0957,0.0027,0.0598,0.0011,1.3421,0.0171,0.4426,0.0377,0.0,0.1194,1
8.8,-0.375,-3.0,0.6901,0.0096,0.0,0.0229,0.0,0.2801,0.0037,0.06,0.0021,1.3922,0.0171,0.4017,0.0499,0.0013,0.1735,1
8.8,-0.375,-2.75,0.8089,0.0177,0.0,0.023,0.0,0.5817,0.0043,0.0601,0.0032,1.2292,0.0171,0.3283,0.0591,0.004,0.2187,1
8.8,-0.375,-2.5,0.8225,0.0279,0.0,0.023,0.0,0.9558,0.0044,0.0602,0.0041,0.9686,0.0171,0.2503,0.0648,0.0048,0.249,1
8.8,-0.375,-2.25,0.77,0.0416,0.0015,0.023,0.0,1.4169,0.004,0.0602,0.0051,0.7258,0.0171,0.1883,0.0699,0.0053,0.2733,1
8.8,-0.375,-2.0,0.6799,0.0601,0.0026,0.023,0.0,1.971,0.0035,0.0602,0.0062,0.5349,0.0171,0.1434,0.0754,0.0053,0.2943,1
8.8,-0.375,-1.75,0.5794,0.084,0.0042,0.023,0.0,2.62,0.003,0.0602,0.0074,0.3984,0.0171,0.1123,0.0813,0.0051,0.3111,1
8.8,-0.375,-1.5,0.4895,0.1135,0.0064,0.023,0.0,3.3648,0.0026,0.0601,0.0086,0.3058,0.017,0.0912,0.0866,0.0048,0.3205,1
8.9,-0.375,-4.0,0.0257,0.0,0.0,0.0117,0.0,0.0,0.0,0.0309,0.0,0.2508,0.0088,0.115,0.0063,0.0,0.0133,1
8.9,-0.375,-3.75,0.046,0.0,0.0,0.0192,0.0,0.0033,0.0,0.0513,0.0,0.3959,0.0148,0.1551,0.0118,0.0,0.0302,1
8.9,-0.375,-3.5,0.0647,0.0,0.0,0.021,0.0,0.0112,0.0,0.0557,0.0,0.4451,0.016,0.1468,0.0158,0.0,0.048,1
8.9,-0.375,-3.25,0.15,0.0,0.0,0.0225,0.0,0.024,0.0,0.0595,0.0,0.7397,0.017,0.2609,0.026,0.0,0.0726,1
8.9,-0.375,-3.0,0.2525,0.0019,0.0,0.0228,0.0,0.0839,0.0011,0.06,0.0,0.864,0.0171,0.2611,0.038,0.0,0.1168,1
8.9,-0.375,-2.75,0.365,0.004,0.0,0.0229,0.0,0.1978,0.0015,0.0603,0.0012,0.8617,0.0172,0.2328,0.0494,0.0,0.1602,1
8.9,-0.375,-2.5,0.4642,0.0071,0.0,0.023,0.0,0.3553,0.0019,0.0605,0.0018,0.7557,0.0172,0.1895,0.0577,0.0,0.1929,1
8.9,-0.375,-2.25,0.5445,0.0115,0.0,0.0231,0.0,0.5658,0.0021,0.0607,0.0025,0.614,0.0173,0.1486,0.0648,0.0012,0.2191,1
8.9,-0.375,-2.0,0.5759,0.0179,0.0,0.0231,0.0,0.8485,0.002,0.0608,0.0033,0.4724,0.0173,0.1151,0.0711,0.0016,0.2408,1
8.9,-0.375,-1.75,0.5436,0.0278,0.0012,0.0231,0.0,1.232,0.0018,0.0608,0.004,0.3556,0.0172,0.0905,0.0777,0.0017,0.2599,1
8.9,-0.375,-1.5,0.4506,0.0433,0.002,0.0231,0.0,1.7505,0.0016,0.0607,0.0047,0.2694,0.0172,0.0737,0.085,0.0016,0.2755,1
9.0,-0.375,-4.0,0.0028,0.0,0.0,0.0097,0.0,0.0,0.0,0.0258,0.0,0.0741,0.0074,0.0375,0.0014,0.0,0.0044,1
9.0,-0.375,-3.75,0.0049,0.0,0.0,0.0107,0.0,0.0,0.0,0.0286,0.0,0.0993,0.0082,0.0432,0.0022,0.0,0.0083,1
9.0,-0.375,-3.5,0.0108,0.0,0.0,0.0115,0.0,0.0015,0.0,0.0306,0.0,0.1459,0.0087,0.0527,0.0039,0.0,0.0166,1
9.0,-0.375,-3.25,0.03,0.0,0.0,0.012,0.0,0.0085,0.0,0.0318,0.0,0.2288,0.0091,0.0688,0.0077,0.0,0.0348,1
9.0,-0.375,-3.0,0.0629,0.0,0.0,0.02,0.0,0.038,0.0,0.0531,0.0,0.3223,0.0153,0.0888,0.0155,0.0,0.0766,1
9.0,-0.375,-2.75,0.0641,0.0,0.0,0.0209,0.0,0.0808,0.0,0.0556,0.0,0.2236,0.016,0.0626,0.018,0.0,0.0944,1
9.0,-0.375,-2.5,0.0431,0.0,0.0,0.021,0.0,0.1124,0.0,0.0558,0.0,0.1157,0.016,0.0349,0.0168,0.0,0.0942,1
9.0,-0.375,-2.25,0.0262,0.0011,0.0,0.0196,0.0,0.1388,0.0,0.0522,0.0,0.0555,0.015,0.0181,0.0153,0.0,0.0881,1
9.0,-0.375,-2.0,0.0131,0.0012,0.0,0.0167,0.0,0.1361,0.0,0.0443,0.0,0.0244,0.0128,0.0083,0.0123,0.0,0.0722,1
9.0,-0.375,-1.75,0.0064,0.0013,0.0,0.0139,0.0,0.1239,0.0,0.0368,0.0,0.0111,0.0106,0.0037,0.0098,0.0,0.0577,1
9.0,-0.375,-1.5,0.0037,0.0015,0.0,0.0128,0.0,0.128,0.0,0.034,0.0,0.006,0.0097,0.001,0.009,0.0,0.0514,1
9.1,-0.375,-4.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0209,0.0,0.0111,0.006,0.0062,0.0,0.0,0.0,1
9.1,-0.375,-3.75,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0241,0.0,0.0169,0.0069,0.0083,0.0,0.0,0.0018,1
9.1,-0.375,-3.5,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0267,0.0,0.0274,0.0076,0.0114,0.0,0.0,0.004,1
9.1,-0.375,-3.25,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0285,0.0,0.0512,0.0081,0.0175,0.002,0.0,0.0095,1
9.1,-0.375,-3.0,0.0057,0.0,0.0,0.0115,0.0,0.0031,0.0,0.0306,0.0,0.084,0.0087,0.0246,0.0045,0.0,0.0211,1
9.1,-0.375,-2.75,0.0094,0.0,0.0,0.0123,0.0,0.0099,0.0,0.0325,0.0,0.0815,0.0093,0.0224,0.0066,0.0,0.0325,1
9.1,-0.375,-2.5,0.0073,0.0,0.0,0.0128,0.0,0.0161,0.0,0.0339,0.0,0.0479,0.0097,0.0135,0.0066,0.0,0.0348,1
9.1,-0.375,-2.25,0.0032,0.0,0.0,0.0132,0.0,0.0153,0.0,0.0349,0.0,0.0206,0.01,0.0059,0.005,0.0,0.0287,1
9.1,-0.375,-2.0,0.0,0.0,0.0,0.0135,0.0,0.0105,0.0,0.0358,0.0,0.0079,0.0102,0.0012,0.0031,0.0,0.0203,1
9.1,-0.375,-1.75,0.0,0.0,0.0,0.0137,0.0,0.0066,0.0,0.0365,0.0,0.0035,0.0104,0.0,0.002,0.0,0.0139,1
9.1,-0.375,-1.5,0.0,0.0,0.0,0.0139,0.0,0.0049,0.0,0.0371,0.0,0.0021,0.0106,0.0,0.0014,0.0,0.0105,1
6.9,-0.25,-4.0,0.3419,0.0106,0.0,0.0235,0.0,0.0102,0.0061,0.06,0.0,0.2994,0.017,0.0994,0.0052,0.0074,0.006,1
6.9,-0.25,-3.75,0.3919,0.0166,0.0,0.0229,0.0,0.0328,0.007,0.0587,0.0,0.3065,0.0166,0.084,0.006,0.0094,0.0087,1
6.9,-0.25,-3.5,0.4126,0.0247,0.0013,0.0224,0.0,0.0926,0.0072,0.0574,0.0014,0.2878,0.0162,0.068,0.0068,0.0106,0.012,1
6.9,-0.25,-3.25,0.3772,0.0349,0.0035,0.0219,0.0,0.2101,0.0065,0.0562,0.002,0.2366,0.0158,0.0525,0.0076,0.0105,0.0155,1
6.9,-0.25,-3.0,0.2974,0.0466,0.0071,0.0215,0.0,0.3729,0.005,0.0551,0.0027,0.1723,0.0154,0.0391,0.0085,0.0087,0.0187,1
6.9,-0.25,-2.75,0.2127,0.0596,0.0119,0.0211,0.0,0.5483,0.0036,0.0542,0.0034,0.1175,0.0151,0.0284,0.0091,0.0056,0.0214,1
6.9,-0.25,-2.5,0.1464,0.0739,0.0178,0.0208,0.0,0.7193,0.0025,0.0535,0.004,0.0791,0.0149,0.0203,0.0095,0.004,0.0229,1
6.9,-0.25,-2.25,0.1016,0.0892,0.0246,0.0206,0.0,0.8829,0.0018,0.0529,0.0044,0.0544,0.0147,0.0147,0.0094,0.0014,0.0232,1
6.9,-0.25,-2.0,0.0727,0.1053,0.0324,0.0203,0.0,1.0402,0.0013,0.0525,0.0046,0.0389,0.0145,0.011,0.0087,0.001,0.0221,1
6.9,-0.25,-1.75,0.0543,0.1218,0.0411,0.0201,0.0,1.1908,0.0,0.0521,0.0044,0.0291,0.0144,0.0084,0.0077,0.0,0.02,1
6.9,-0.25,-1.5,0.042,0.1383,0.0504,0.0199,0.0,1.334,0.0,0.0518,0.004,0.0227,0.0143,0.0068,0.0066,0.0,0.0173,1
7.0,-0.25,-4.0,0.4266,0.0083,0.0,0.0235,0.0,0.0127,0.0077,0.06,0.0,0.375,0.017,0.1246,0.0066,0.0093,0.0075,1
7.0,-0.25,-3.75,0.4888,0.013,0.0,0.023,0.0,0.0408,0.0087,0.0587,0.0011,0.384,0.0166,0.1053,0.0075,0.0115,0.0109,1
7.0,-0.25,-3.5,0.5149,0.0194,0.0017,0.0224,0.0,0.115,0.009,0.0574,0.0017,0.3608,0.0162,0.0853,0.0085,0.0132,0.015,1
7.0,-0.25,-3.25,0.4713,0.0274,0.0043,0.022,0.0,0.2612,0.0081,0.0562,0.0025,0.2969,0.0158,0.0659,0.0096,0.0129,0.0193,1
7.0,-0.25,-3.0,0.3718,0.0365,0.0088,0.0216,0.0,0.4636,0.0063,0.0552,0.0033,0.2164,0.0155,0.049,0.0106,0.0108,0.0234,1
7.0,-0.25,-2.75,0.2661,0.0467,0.0146,0.0212,0.0,0.6815,0.0045,0.0543,0.0042,0.1477,0.0152,0.0356,0.0114,0.0081,0.0267,1
7.0,-0.25,-2.5,0.1833,0.0578,0.0217,0.0209,0.0,0.8932,0.0032,0.0536,0.005,0.0994,0.0149,0.0256,0.0119,0.0051,0.0287,1
7.0,-0.25,-2.25,0.1271,0.0696,0.03,0.0206,0.0,1.0944,0.0022,0.0531,0.0055,0.0683,0.0147,0.0185,0.0117,0.0017,0.029,1
7.0,-0.25,-2.0,0.0909,0.0819,0.0393,0.0204,0.0,1.2862,0.0016,0.0527,0.0056,0.0488,0.0146,0.0138,0.0109,0.0013,0.0276,1
7.0,-0.25,-1.75,0.0677,0.0944,0.0495,0.0202,0.0,1.468,0.0012,0.0524,0.0054,0.0364,0.0145,0.0105,0.0096,0.0,0.0249,1
7.0,-0.25,-1.5,0.0524,0.1067,0.0604,0.02,0.0,1.6398,0.0,0.0521,0.0049,0.0284,0.0143,0.0084,0.0082,0.0,0.0215,1
7.1,-0.25,-4.0,0.5315,0.0103,0.0,0.0235,0.0,0.0158,0.0095,0.0601,0.0,0.4693,0.017,0.1562,0.0082,0.0115,0.0094,1
7.1,-0.25,-3.75,0.6088,0.0161,0.0,0.023,0.0,0.0506,0.0108,0.0588,0.0014,0.4807,0.0166,0.132,0.0094,0.0144,0.0137,1
7.1,-0.25,-3.5,0.6416,0.0241,0.002,0.0225,0.0,0.1427,0.0112,0.0575,0.0022,0.4521,0.0162,0.107,0.0106,0.0164,0.0188,1
7.1,-0.25,-3.25,0.588,0.034,0.0053,0.022,0.0,0.3244,0.0101,0.0563,0.0031,0.3723,0.0158,0.0827,0.012,0.016,0.0242,1
7.1,-0.25,-3.0,0.4645,0.0454,0.0108,0.0216,0.0,0.5762,0.0079,0.0553,0.0041,0.2717,0.0155,0.0616,0.0132,0.0135,0.0293,1
7.1,-0.25,-2.75,0.3328,0.058,0.018,0.0212,0.0,0.8476,0.0057,0.0544,0.0052,0.1855,0.0152,0.0447,0.0143,0.0101,0.0335,1
7.1,-0.25,-2.5,0.2294,0.0717,0.0267,0.0209,0.0,1.111,0.004,0.0537,0.0061,0.1248,0.015,0.0321,0.0149,0.0073,0.0359,1
7.1,-0.25,-2.25,0.1592,0.0864,0.0368,0.0207,0.0,1.3613,0.0028,0.0532,0.0068,0.0857,0.0148,0.0233,0.0147,0.0044,0.0363,1
7.1,-0.25,-2.0,0.1139,0.1017,0.0483,0.0205,0.0,1.6005,0.002,0.0528,0.007,0.0612,0.0146,0.0172,0.0137,0.0016,0.0346,1
7.1,-0.25,-1.75,0.0847,0.1173,0.0609,0.0203,0.0,1.8284,0.0015,0.0525,0.0067,0.0457,0.0145,0.0133,0.0121,0.0012,0.0312,1
7.1,-0.25,-1.5,0.0656,0.1329,0.0746,0.0201,0.0,2.0459,0.0012,0.0522,0.0061,0.0356,0.0144,0.0107,0.0103,0.0,0.027,1
7.2,-0.25,-4.0,0.6588,0.0127,0.0,0.0235,0.0,0.0194,0.0118,0.0601,0.0011,0.5857,0.017,0.1951,0.0081,0.0142,0.0118,1
7.2,-0.25,-3.75,0.7547,0.0198,0.0,0.023,0.0,0.0623,0.0134,0.0588,0.0018,0.6002,0.0166,0.165,0.0093,0.0177,0.0171,1
7.2,-0.25,-3.5,0.7954,0.0296,0.0025,0.0225,0.0,0.1757,0.0139,0.0576,0.0027,0.5652,0.0162,0.1337,0.0105,0.0201,0.0234,1
7.2,-0.25,-3.25,0.7301,0.0418,0.0064,0.0221,0.0,0.3997,0.0125,0.0564,0.0038,0.4665,0.0159,0.1034,0.0118,0.0198,0.0302,1
7.2,-0.25,-3.0,0.5778,0.0559,0.013,0.0217,0.0,0.7106,0.0098,0.0554,0.0051,0.341,0.0155,0.077,0.0131,0.0166,0.0366,1
7.2,-0.25,-2.75,0.4145,0.0713,0.0217,0.0213,0.0,1.045,0.007,0.0546,0.0064,0.2331,0.0153,0.0559,0.0142,0.0124,0.0417,1
7.2,-0.25,-2.5,0.2858,0.088,0.0321,0.021,0.0,1.3676,0.0049,0.054,0.0075,0.1568,0.015,0.0401,0.0147,0.0091,0.0448,1
7.2,-0.25,-2.25,0.1981,0.1056,0.044,0.0208,0.0,1.672,0.0035,0.0535,0.0083,0.1075,0.0149,0.0291,0.0145,0.0055,0.0452,1
7.2,-0.25,-2.0,0.1416,0.1238,0.0574,0.0206,0.0,1.9597,0.0025,0.0531,0.0085,0.0766,0.0147,0.0215,0.0135,0.004,0.043,1
7.2,-0.25,-1.75,0.1052,0.1423,0.0719,0.0204,0.0,2.2324,0.0019,0.0528,0.0081,0.0571,0.0146,0.0165,0.0119,0.0015,0.0387,1
7.2,-0.25,-1.5,0.0812,0.1606,0.0875,0.0202,0.0,2.4902,0.0015,0.0525,0.0074,0.0444,0.0145,0.0132,0.0102,0.0011,0.0334,1
7.3,-0.25,-4.0,0.812,0.0153,0.0,0.0234,0.0,0.0237,0.0144,0.06,0.0013,0.7283,0.017,0.2428,0.0127,0.0173,0.0146,1
7.3,-0.25,-3.75,0.9299,0.0239,0.0,0.023,0.0,0.076,0.0164,0.0588,0.0021,0.7472,0.0166,0.2055,0.0145,0.0215,0.0212,1
7.3,-0.25,-3.5,0.9812,0.0359,0.0029,0.0225,0.0,0.2144,0.0171,0.0577,0.0033,0.7054,0.0162,0.1665,0.0164,0.0245,0.0291,1
7.3,-0.25,-3.25,0.9021,0.0509,0.0077,0.0221,0.0,0.4881,0.0154,0.0566,0.0047,0.5842,0.0159,0.1288,0.0185,0.0242,0.0375,1
7.3,-0.25,-3.0,0.7157,0.0681,0.0155,0.0217,0.0,0.8691,0.0121,0.0556,0.0062,0.4282,0.0156,0.0959,0.0205,0.0203,0.0454,1
7.3,-0.25,-2.75,0.5143,0.0869,0.0258,0.0214,0.0,1.2782,0.0087,0.0548,0.0078,0.293,0.0153,0.0695,0.0221,0.0154,0.0518,1
7.3,-0.25,-2.5,0.355,0.1069,0.038,0.0211,0.0,1.6701,0.0061,0.0542,0.0092,0.1971,0.0151,0.0499,0.023,0.011,0.0556,1
7.3,-0.25,-2.25,0.246,0.1279,0.0518,0.0209,0.0,2.0363,0.0043,0.0538,0.01,0.135,0.015,0.0361,0.0227,0.0078,0.0561,1
7.3,-0.25,-2.0,0.1755,0.1493,0.067,0.0207,0.0,2.3783,0.0031,0.0535,0.0102,0.096,0.0148,0.0268,0.0211,0.005,0.0533,1
7.3,-0.25,-1.75,0.1301,0.1707,0.0834,0.0206,0.0,2.7001,0.0023,0.0532,0.0098,0.0713,0.0147,0.0205,0.0187,0.0028,0.0479,1
7.3,-0.25,-1.5,0.1004,0.1918,0.1007,0.0204,0.0,3.0024,0.0018,0.0529,0.0088,0.0552,0.0146,0.0163,0.0159,0.0014,0.0413,1
7.4,-0.25,-4.0,0.9948,0.0183,0.0,0.0234,0.0,0.0287,0.0176,0.06,0.0016,0.9025,0.017,0.3014,0.0124,0.0209,0.0181,1
7.4,-0.25,-3.75,1.1388,0.0287,0.0011,0.023,0.0,0.092,0.02,0.0589,0.0026,0.927,0.0166,0.2553,0.0142,0.0259,0.0262,1
7.4,-0.25,-3.5,1.2023,0.0433,0.0035,0.0226,0.0,0.2595,0.0209,0.0578,0.004,0.8774,0.0163,0.207,0.0162,0.0296,0.036,1
7.4,-0.25,-3.25,1.1081,0.0615,0.009,0.0222,0.0,0.5918,0.0189,0.0567,0.0056,0.7294,0.016,0.1601,0.0182,0.0292,0.0464,1
7.4,-0.25,-3.0,0.8818,0.0824,0.0182,0.0218,0.0,1.055,0.0149,0.0558,0.0075,0.5363,0.0157,0.1192,0.0201,0.0246,0.0562,1
7.4,-0.25,-2.75,0.635,0.105,0.0303,0.0215,0.0,1.5517,0.0108,0.0551,0.0094,0.3675,0.0154,0.0865,0.0217,0.0186,0.0641,1
7.4,-0.25,-2.5,0.4386,0.1288,0.0443,0.0213,0.0,2.0233,0.0076,0.0545,0.011,0.2472,0.0152,0.062,0.0226,0.0135,0.0688,1
7.4,-0.25,-2.25,0.3038,0.1533,0.0599,0.0211,0.0,2.4592,0.0053,0.0541,0.012,0.169,0.0151,0.0448,0.0223,0.0095,0.0694,1
7.4,-0.25,-2.0,0.2164,0.1781,0.0769,0.0209,0.0,2.8622,0.0038,0.0538,0.0122,0.1199,0.015,0.0331,0.0208,0.006,0.0658,1
7.4,-0.25,-1.75,0.1602,0.2028,0.095,0.0208,0.0,3.2376,0.0029,0.0536,0.0117,0.0888,0.0149,0.0254,0.0184,0.0046,0.0591,1
7.4,-0.25,-1.5,0.1232,0.227,0.1142,0.0206,0.0,3.5899,0.0022,0.0534,0.0105,0.0686,0.0148,0.0202,0.0157,0.0017,0.0508,1
7.5,-0.25,-4.0,1.2078,0.0217,0.0,0.0234,0.0,0.0345,0.0212,0.06,0.002,1.1127,0.017,0.3729,0.0192,0.025,0.0223,1
7.5,-0.25,-3.75,1.3806,0.0342,0.0012,0.023,0.0,0.1101,0.0241,0.059,0.0031,1.1438,0.0167,0.3159,0.022,0.0309,0.0323,1
7.5,-0.25,-3.5,1.4593,0.0516,0.004,0.0226,0.0,0.3108,0.0252,0.0579,0.0048,1.0858,0.0163,0.2563,0.025,0.0352,0.0443,1
7.5,-0.25,-3.25,1.3489,0.0735,0.0104,0.0222,0.0,0.7097,0.023,0.0569,0.0068,0.9065,0.016,0.1984,0.0281,0.035,0.0572,1
7.5,-0.25,-3.0,1.0771,0.0985,0.021,0.0219,0.0,1.2667,0.0182,0.0561,0.009,0.669,0.0157,0.1477,0.0311,0.0296,0.0692,1
7.5,-0.25,-2.75,0.7778,0.1253,0.0347,0.0216,0.0,1.8628,0.0132,0.0554,0.0112,0.4593,0.0155,0.1071,0.0336,0.0224,0.0788,1
7.5,-0.25,-2.5,0.5379,0.1532,0.0505,0.0214,0.0,2.4241,0.0093,0.0549,0.0131,0.3088,0.0153,0.0767,0.0349,0.0163,0.0846,1
7.5,-0.25,-2.25,0.3725,0.1815,0.0678,0.0212,0.0,2.9361,0.0065,0.0545,0.0142,0.2108,0.0152,0.0554,0.0344,0.0115,0.0852,1
7.5,-0.25,-2.0,0.2651,0.2099,0.0864,0.0211,0.0,3.4053,0.0047,0.0542,0.0144,0.1491,0.0151,0.0409,0.0321,0.0085,0.0808,1
7.5,-0.25,-1.75,0.196,0.2379,0.1061,0.0209,0.0,3.8394,0.0035,0.054,0.0137,0.1101,0.015,0.0312,0.0284,0.0055,0.0724,1
7.5,-0.25,-1.5,0.1504,0.2654,0.1268,0.0208,0.0,4.2458,0.0027,0.0538,0.0124,0.0848,0.0149,0.0248,0.0242,0.0042,0.0621,1
7.6,-0.25,-4.0,1.4528,0.0255,0.0,0.0234,0.0,0.0412,0.0253,0.06,0.0023,1.3647,0.017,0.4589,0.0186,0.0294,0.0273,1
7.6,-0.25,-3.75,1.6587,0.0402,0.0014,0.0231,0.0,0.1305,0.0287,0.059,0.0037,1.4038,0.0167,0.3893,0.0214,0.0363,0.0395,1
7.6,-0.25,-3.5,1.7531,0.0608,0.0045,0.0227,0.0,0.3679,0.0301,0.0581,0.0056,1.3361,0.0164,0.316,0.0243,0.0414,0.0542,1
7.6,-0.25,-3.25,1.6248,0.0867,0.0117,0.0223,0.0,0.8406,0.0275,0.0572,0.008,1.1206,0.0161,0.2448,0.0273,0.041,0.0699,1
7.6,-0.25,-3.0,1.3028,0.1162,0.0236,0.022,0.0,1.5021,0.022,0.0563,0.0106,0.8304,0.0158,0.1823,0.0302,0.035,0.0845,1
7.6,-0.25,-2.75,0.9441,0.1475,0.0389,0.0217,0.0,2.2081,0.016,0.0557,0.0132,0.5714,0.0156,0.1321,0.0325,0.0267,0.0962,1
7.6,-0.25,-2.5,0.654,0.1796,0.0563,0.0215,0.0,2.8678,0.0113,0.0552,0.0153,0.3842,0.0154,0.0946,0.0337,0.0193,0.103,1
7.6,-0.25,-2.25,0.4531,0.2118,0.075,0.0214,0.0,3.4615,0.0079,0.0549,0.0166,0.2618,0.0153,0.0682,0.0333,0.0137,0.1039,1
7.6,-0.25,-2.0,0.3222,0.2438,0.0949,0.0212,0.0,4.0007,0.0057,0.0546,0.0168,0.1846,0.0152,0.0503,0.031,0.01,0.0984,1
7.6,-0.25,-1.75,0.2378,0.2753,0.1159,0.0211,0.0,4.4996,0.0042,0.0545,0.0159,0.1359,0.0151,0.0383,0.0275,0.0077,0.0881,1
7.6,-0.25,-1.5,0.1823,0.3064,0.1381,0.021,0.0,4.9667,0.0033,0.0542,0.0143,0.1044,0.0151,0.0304,0.0235,0.0051,0.0756,1
7.7,-0.25,-4.0,1.7144,0.0293,0.0,0.0234,0.0,0.0481,0.0295,0.06,0.0027,1.6556,0.017,0.5602,0.0284,0.0336,0.0331,1
7.7,-0.25,-3.75,1.9556,0.0463,0.0015,0.0231,0.0,0.1518,0.0335,0.0592,0.0043,1.7049,0.0167,0.4758,0.0325,0.0414,0.0478,1
7.7,-0.25,-3.5,2.0681,0.0702,0.0049,0.0228,0.0,0.4267,0.0352,0.0583,0.0065,1.6278,0.0164,0.3866,0.037,0.0473,0.0656,1
7.7,-0.25,-3.25,1.9239,0.1003,0.0127,0.0224,0.0,0.9767,0.0324,0.0574,0.0092,1.3728,0.0162,0.2998,0.0416,0.047,0.0845,1
7.7,-0.25,-3.0,1.5516,0.1344,0.0256,0.0221,0.0,1.7485,0.026,0.0566,0.0122,1.0228,0.0159,0.2234,0.0459,0.0404,0.1022,1
7.7,-0.25,-2.75,1.1295,0.1703,0.0421,0.0219,0.0,2.569,0.0191,0.056,0.0151,0.7058,0.0157,0.1618,0.0494,0.0309,0.1161,1
7.7,-0.25,-2.5,0.7852,0.2064,0.0606,0.0217,0.0,3.331,0.0135,0.0556,0.0175,0.4748,0.0156,0.1159,0.0511,0.0224,0.1242,1
7.7,-0.25,-2.25,0.5446,0.2424,0.0802,0.0215,0.0,4.0119,0.0095,0.0553,0.0189,0.3231,0.0155,0.0834,0.0504,0.016,0.1251,1
7.7,-0.25,-2.0,0.3874,0.2779,0.101,0.0214,0.0,4.6245,0.0068,0.0551,0.0191,0.2273,0.0154,0.0613,0.0471,0.0117,0.1186,1
7.7,-0.25,-1.75,0.2857,0.313,0.123,0.0213,0.0,5.1912,0.0051,0.0549,0.0181,0.1668,0.0153,0.0467,0.0418,0.0088,0.1063,1
7.7,-0.25,-1.5,0.2189,0.3481,0.1466,0.0212,0.0,5.7296,0.0039,0.0547,0.0164,0.1278,0.0152,0.037,0.0358,0.0059,0.0911,1
7.8,-0.25,-4.0,1.9872,0.0332,0.0,0.0234,0.0,0.0555,0.0337,0.06,0.0031,1.9876,0.017,0.6772,0.027,0.0374,0.0397,1
7.8,-0.25,-3.75,2.263,0.0524,0.0016,0.0232,0.0,0.173,0.0383,0.0593,0.0049,2.0486,0.0168,0.5768,0.031,0.046,0.0572,1
7.8,-0.25,-3.5,2.3941,0.0794,0.0051,0.0228,0.0,0.4849,0.0403,0.0585,0.0074,1.9621,0.0165,0.469,0.0352,0.0524,0.0784,1
7.8,-0.25,-3.25,2.2367,0.1135,0.0132,0.0225,0.0,1.1107,0.0374,0.0577,0.0104,1.665,0.0163,0.3642,0.0395,0.0526,0.101,1
7.8,-0.25,-3.0,1.8164,0.1522,0.0268,0.0222,0.0,1.9935,0.0303,0.057,0.0138,1.2484,0.016,0.2716,0.0435,0.0455,0.1221,1
7.8,-0.25,-2.75,1.331,0.1924,0.0439,0.022,0.0,2.9311,0.0224,0.0564,0.017,0.865,0.0158,0.1968,0.0467,0.0351,0.1385,1
7.8,-0.25,-2.5,0.9297,0.2324,0.0629,0.0218,0.0,3.7955,0.0159,0.056,0.0196,0.5827,0.0157,0.1408,0.0484,0.0257,0.148,1
7.8,-0.25,-2.25,0.6464,0.2718,0.083,0.0217,0.0,4.5637,0.0112,0.0557,0.0211,0.3961,0.0156,0.1013,0.0477,0.0185,0.1488,1
7.8,-0.25,-2.0,0.4602,0.3107,0.1043,0.0216,0.0,5.2563,0.0081,0.0555,0.0213,0.278,0.0155,0.0744,0.0446,0.0135,0.1412,1
7.8,-0.25,-1.75,0.3397,0.3497,0.127,0.0215,0.0,5.898,0.006,0.0553,0.0203,0.2036,0.0154,0.0566,0.0397,0.0102,0.1269,1
7.8,-0.25,-1.5,0.2603,0.3891,0.1515,0.0214,0.0,6.5136,0.0047,0.0551,0.0184,0.1556,0.0154,0.0448,0.0341,0.0081,0.1091,1
7.9,-0.25,-4.0,2.2198,0.0362,0.0,0.0234,0.0,0.0613,0.0369,0.0601,0.0034,2.3367,0.017,0.8048,0.04,0.0396,0.0466,1
